pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
4338,5,28.592629235716053,35.158857707998514,10.453869047619047,38.943808532778355,42.59887005649718,53.223930740405734,19.132917964693664,9.969977483112334,28.144751518155903,54.65617863486425,65.28024346943951,20.637755102040817,67.82826874825759,76.92307692307693,81.0893005252972,36.57381615598886,19.70404984423676,52.31906218144751
4339,5,33.87336136532278,32.59982692545432,37.4875992063492,38.943808532778355,37.89077212806026,15.221604858508853,19.132917964693664,27.107830873154864,27.12851654480109,64.0446587160619,61.171696677656605,70.10204081632652,67.82826874825759,70.17268445839875,29.029582526956045,36.57381615598886,50.77881619937694,50.63710499490316
4341,4,60.635666584219635,65.02657930522932,56.770833333333336,60.91311134235172,71.66352793471438,75.41025972347849,47.2871235721703,53.952964723542664,57.18180691535506,42.723880597014926,45.98880597014926,38.56209150326798,46.476190476190474,55.41044776119403,56.509433962264154,29.383886255924168,31.68224299065421,38.61940298507462
4351,5,50.878060845906504,53.35640993942391,48.67311507936508,74.3366285119667,50.98556183301945,45.600206745057505,56.81464174454829,46.334751063297475,55.39719915726856,88.48008119766557,88.89170682221659,86.81122448979592,97.18427655422359,86.52537938252223,73.18219518938346,90.41782729805014,81.12668743509866,89.98470948012233
4352,5,23.01508780608459,22.165904314501176,25.34722222222222,9.482310093652444,16.208411801632142,32.704483783434554,19.132917964693664,29.034275706780083,26.06270913372165,44.45572189799543,42.40426071519148,48.62244897959184,18.037357122943966,31.580324437467294,56.92562897428809,36.57381615598886,54.179646936656276,48.87869520897044
4353,5,47.67499381647291,49.1531709729262,46.58978174603175,45.850676378772114,54.01129943502825,53.223930740405734,50.75285565939771,35.851888916687514,43.735283182550496,84.85156051763512,85.13821962972357,83.97959183673468,76.33119598550321,89.56043956043956,81.0893005252972,85.04178272980502,65.83592938733126,77.03873598369012
4354,5,42.75290625772941,50.27815551984176,28.422619047619047,81.58168574401665,41.90834902699309,45.600206745057505,19.132917964693664,49.074305729296974,56.264716817449504,78.02588175589952,86.07659142784682,54.31122448979592,98.80122665179816,76.08581894296181,73.18219518938346,36.57381615598886,84.44963655244028,90.67278287461774
4356,5,54.16769725451398,59.42638150574855,48.288690476190474,86.87565036420395,50.98556183301945,60.731360640909685,56.81464174454829,50.18764073054791,66.62535630189615,91.49961938594265,92.94953081410094,86.3265306122449,99.49818790075273,86.52537938252223,87.39286701686481,90.41782729805014,85.51401869158879,96.35575942915392
4357,4,57.29656195894138,67.42489800964272,43.526785714285715,91.84443288241415,62.209667294413066,37.49838480423827,62.149532710280376,57.03027270452839,71.86764159127526,37.03358208955223,50.46641791044776,18.207282913165265,97.52380952380952,41.32462686567165,18.49056603773585,50.33175355450237,36.074766355140184,61.100746268656714
4361,5,50.0123670541677,57.07751267152924,38.71527777777778,77.34131113423517,60.69052102950408,49.5154412714821,33.57995846313603,44.90868151113335,54.058743338703685,87.49048464856635,91.70682221658636,71.98979591836735,97.90911625313633,93.92987964416535,77.57810340060823,61.532033426183844,79.25752855659398,88.81243628950051
4363,5,31.9812020776651,34.12041043392261,28.422619047619047,34.65140478668054,35.99497802887633,32.704483783434554,27.12876427829699,32.77458093570178,32.40798116247367,60.87287490484648,63.70783667258433,54.31122448979592,61.750766657373845,67.24228152799581,56.92562897428809,50.64066852367688,60.87746625129803,59.91335372069317
4364,5,33.539450902794954,35.65335640993943,31.572420634920633,49.115504682622266,38.819836785938485,27.510014213722705,43.21131879543095,23.042281711283465,33.1639608377742,63.51179903577771,66.04108546791782,60.05102040816327,79.9832729300251,71.58555729984302,49.40558473873376,75.76601671309191,43.613707165109034,61.060142711518864
4365,5,29.779866435814988,34.12041043392261,19.02281746031746,23.959417273673257,42.59887005649718,32.704483783434554,19.132917964693664,23.042281711283465,24.922543066055272,56.6607460035524,63.70783667258433,36.81122448979592,44.410370783384444,76.92307692307693,56.92562897428809,36.57381615598886,43.613707165109034,46.91641182466871
4371,5,60.932475884244376,60.563728520212635,62.51240079365079,80.73621227887617,57.77777777777777,45.600206745057505,43.21131879543095,61.99649737302977,63.4651133969513,96.04161380360314,93.71037281257925,97.16836734693878,98.5781990521327,92.09837781266353,73.18219518938346,75.76601671309191,93.7435098650052,95.05606523955149
4373,5,31.9812020776651,30.75781926072444,35.05704365079365,51.925078043704474,29.99372253609542,15.221604858508853,10.033748701973002,29.034275706780083,30.970380468459535,60.87287490484648,58.05224448389551,66.19897959183673,82.93838862559242,57.14285714285714,29.029582526956045,19.554317548746518,54.179646936656276,57.466870540265035
4374,5,48.40465001236706,53.35640993942391,41.76587301587302,83.01248699271592,50.98556183301945,15.221604858508853,47.2871235721703,44.90868151113335,55.39719915726856,85.66353717330627,88.89170682221659,76.98979591836735,98.8848620016727,86.52537938252223,29.029582526956045,81.03064066852367,79.25752855659398,89.98470948012233
4381,1,92.54266633687855,95.92038570898751,79.41468253968253,98.12695109261186,96.43440050219712,87.36270836025327,84.31983385254414,70.19014260695522,95.05514933696865,63.646532438478744,76.7337807606264,27.96420581655481,86.24161073825503,82.43847874720358,75.02799552071669,34.00447427293065,24.832214765100673,68.68008948545862
4382,1,83.82389314865199,76.26406230683645,91.41865079365078,84.01404786680541,74.14940364092907,86.27729680837317,47.2871235721703,79.7723292469352,78.49795513694386,42.505592841163306,30.536912751677853,59.95525727069351,41.387024608501115,34.899328859060404,73.1243001119821,4.921700223713646,38.14317673378076,31.20805369127517
4383,2,49.0972050457581,47.78093707504018,51.822916666666664,45.850676378772114,48.750784682988076,49.5154412714821,43.21131879543095,47.79834876157118,46.84595364977073,8.280254777070063,9.872611464968154,8.75796178343949,14.719999999999999,12.738853503184714,23.722044728434504,10.295291300877892,12.022292993630574,10.111464968152866
