postcode,geometry,pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
9725,"POLYGON ((234115 581108, 233995 581107, 233716 580927, 233307 581074, 233450 580815, 233634 580181, 233761 580126, 233916 580356, 234292 580505, 234373 580345, 234677 580705, 234668 580775, 234467 580933, 234115 581108))",9725,1,75.06801879792233,69.90975398689578,82.76289682539682,77.34131113423517,52.843691148775896,45.600206745057505,91.80944963655244,82.58694020515387,80.87743214772587,24.049217002237135,20.581655480984335,37.47203579418345,28.523489932885905,8.612975391498882,15.22956326987682,51.23042505592841,43.51230425055929,34.899328859060404
9726,"POLYGON ((233258 581356, 233100 581451, 232635 581512, 232147 581346, 232254 581163, 232480 581022, 233307 581074, 233716 580927, 233995 581107, 234115 581108, 234026 581316, 233621 581241, 233258 581356))",9726,1,57.1728914172644,59.42638150574855,56.20039682539682,75.42924037460979,42.59887005649718,60.731360640909685,87.64278296988577,62.82211658744058,71.47106208947825,5.8165548098434,10.626398210290828,4.921700223713646,26.39821029082774,2.9082774049217,32.026875699888016,39.821029082774054,15.100671140939598,20.581655480984335
9727,"POLYGON ((233307 581074, 232480 581022, 231437 580958, 231577 580432, 230585 579994, 230415 579664, 231154 579402, 231407 579374, 231820 579417, 232072 579495, 232954 579990, 233323 580143, 233634 580181, 233450 580815, 233307 581074))",9727,1,74.99381647291615,77.00581035974781,74.35515873015873,79.12330905306972,65.5367231638418,91.03243313089548,79.01090342679127,88.04103077307981,85.35134465237329,23.60178970917226,32.32662192393736,19.463087248322147,30.760626398210288,22.706935123042506,82.30683090705487,26.062639821029084,56.71140939597315,43.28859060402685
9728,"POLYGON ((233761 580126, 233634 580181, 233323 580143, 232954 579990, 232072 579495, 231820 579417, 231407 579374, 231343 579332, 231676 578098, 232037 577798, 232189 577500, 232628 577760, 232659 577847, 233195 578097, 233282 577899, 233847 578186, 234077 578024, 234457 578017, 234261 578255, 234080 578306, 233889 578542, 233671 579101, 233557 579094, 233431 579374, 233622 579715, 233761 580126))",9728,2,93.02498144941876,83.28594387439733,97.92906746031748,68.02809573361083,76.74827369742624,93.09988370590516,89.69366562824507,92.43182386790092,88.43722890073118,88.37579617834395,68.71019108280255,98.328025477707,42.0,54.37898089171974,90.57507987220448,87.54988028731046,87.73885350318471,81.60828025477707
9731,"POLYGON ((235140 584415, 234835 584743, 234677 585157, 234543 585267, 234186 584657, 234011 584664, 233816 584278, 233805 584204, 234501 583880, 234725 583830, 234947 583652, 235433 582847, 235583 582823, 235886 582414, 236806 582860, 236675 583154, 237301 583397, 237121 583415, 236646 583239, 236465 583596, 236190 583831, 235589 584020, 235409 584131, 235140 584415))",9731,2,81.90699975265892,83.07578192607245,81.36160714285714,69.52393340270552,80.1757689893283,63.98759529654994,89.69366562824507,93.15736802601953,86.21886231255422,64.64968152866241,68.23248407643312,60.589171974522294,44.96,60.589171974522294,43.13099041533546,87.54988028731046,89.25159235668791,77.22929936305732
9732,"POLYGON ((237980 584225, 237566 584131, 237069 583954, 236947 583842, 236737 584030, 236291 583932, 236190 583831, 236465 583596, 236646 583239, 237121 583415, 237301 583397, 238230 583749, 237980 584225))",9732,3,52.93099183774424,50.945728767461986,57.01884920634921,34.65140478668054,47.106089139987446,21.566093810569843,83.25545171339563,53.952964723542664,54.058743338703685,23.253275109170303,23.253275109170303,28.16593886462882,16.611295681063122,18.88646288209607,8.433734939759036,78.9647577092511,27.838427947598255,28.49344978165939
9733,"POLYGON ((237980 584225, 237751 584784, 237512 584654, 236937 584450, 236737 584030, 236947 583842, 237069 583954, 237566 584131, 237980 584225))",9733,3,48.91169923324264,48.74520954382495,50.53323412698413,60.91311134235172,55.10357815442561,37.49838480423827,43.21131879543095,31.048286214660997,41.60366836039162,19.21397379912664,20.305676855895197,18.44978165938865,50.94130675526024,30.78602620087336,20.481927710843372,19.493392070484585,8.187772925764191,15.39301310043668
9734,"POLYGON ((238286 585691, 237239 585468, 237171 585694, 236375 585673, 236401 585420, 236566 585120, 236937 584450, 237512 584654, 237751 584784, 237980 584225, 238230 583749, 237301 583397, 236675 583154, 236806 582860, 236912 582634, 237127 582811, 237038 582975, 238889 583867, 238890 583895, 238739 584427, 238373 585453, 238286 585691))",9734,3,43.34652485777888,39.275559401656565,49.05753968253968,23.959417273673257,37.89077212806026,27.510014213722705,59.51453790238836,42.21916437327996,40.8724749039534,11.899563318777291,10.480349344978166,16.921397379912666,8.859357696566999,10.262008733624455,12.924424972617745,39.75770925110132,14.628820960698691,14.41048034934498
9735,"POLYGON ((236566 585120, 236320 584943, 236211 585043, 235793 584890, 235140 584415, 235409 584131, 235589 584020, 236190 583831, 236291 583932, 236737 584030, 236937 584450, 236566 585120))",9735,3,19.292604501607716,18.04920262084312,22.780257936507937,9.482310093652444,9.50408035153798,15.221604858508853,0.0,32.77458093570178,22.642210930722516,2.8384279475982535,2.620087336244542,3.820960698689956,2.547065337763012,0.8733624454148471,4.600219058050383,0.0,9.06113537117904,3.820960698689956
9736,"POLYGON ((236375 585673, 236370 585926, 235321 586090, 235413 585844, 235576 585642, 235524 585488, 235793 584890, 236211 585043, 236320 584943, 236566 585120, 236401 585420, 236375 585673))",9736,2,58.891911946574325,55.4209420200272,63.541666666666664,60.91311134235172,49.792843691148775,27.510014213722705,87.64278296988577,51.4135601701276,60.0074358656587,19.347133757961785,17.35668789808917,22.92993630573249,30.959999999999997,13.614649681528665,5.5910543130990416,82.20271348762968,15.047770700636942,23.88535031847134
9737,"POLYGON ((235793 584890, 235524 585488, 235576 585642, 235413 585844, 235321 586090, 235080 586129, 234543 585267, 234677 585157, 234835 584743, 235140 584415, 235793 584890))",9737,2,63.752164234479345,64.21065644702682,64.47172619047619,60.91311134235172,62.209667294413066,37.49838480423827,83.25545171339563,67.23792844633475,65.93134217375139,25.716560509554142,30.65286624203822,23.96496815286624,30.959999999999997,29.219745222929937,11.900958466453677,71.66799680766161,38.853503184713375,34.79299363057325
9738,"POLYGON ((235080 586129, 235113 586713, 234141 586769, 233727 586820, 233696 586985, 233241 586932, 233133 586846, 232683 586831, 232603 587116, 231983 586956, 231757 587004, 231868 586591, 231546 586509, 231382 586402, 231045 586351, 230885 586140, 230762 586281, 230523 586364, 229986 586167, 229812 586251, 229813 586218, 231374 585460, 232470 584933, 233086 584636, 233492 584476, 233816 584278, 234011 584664, 234186 584657, 234543 585267, 235080 586129))",9738,3,28.308186989859013,28.038076400049448,29.724702380952383,29.812695109261185,31.11111111111111,15.221604858508853,27.12876427829699,25.13134851138354,24.922543066055272,4.366812227074235,4.6943231441048034,5.567685589519651,12.846068660022148,6.11353711790393,4.600219058050383,8.81057268722467,5.676855895196507,4.912663755458515
9741,"POLYGON ((232470 584933, 232376 584628, 232434 584403, 232606 584290, 232670 584121, 232213 583971, 232113 583939, 232393 583182, 232700 582800, 232581 582671, 233109 583202, 233270 583543, 233255 584036, 233086 584636, 232470 584933))",9741,1,64.09844175117487,65.90431450117443,63.541666666666664,70.99375650364203,54.55116133082235,32.704483783434554,93.54880581516096,68.73905429071804,73.78857355310447,10.961968680089486,15.995525727069351,10.290827740492167,21.252796420581653,9.731543624161072,5.039193729003359,56.935123042505595,23.042505592841163,23.937360178970916
9742,"POLYGON ((232113 583939, 231872 583876, 231305 583720, 231306 583716, 231355 583592, 231779 582697, 232150 582213, 232581 582671, 232700 582800, 232393 583182, 232113 583939))",9742,1,74.99381647291615,77.57448386697985,73.51190476190477,81.58168574401665,81.5065913370998,41.62036438816384,80.71131879543094,70.19014260695522,72.97062833064815,23.60178970917226,34.116331096196866,17.78523489932886,35.682326621923934,50.671140939597315,11.534154535274356,29.30648769574944,24.832214765100673,22.371364653243848
9743,"POLYGON ((230847 583751, 230885 583562, 230603 583346, 230587 583038, 230620 582762, 230769 582384, 230940 581523, 230207 581498, 230252 581082, 230254 581082, 231437 580958, 232480 581022, 232254 581163, 232147 581346, 231970 581746, 231986 582131, 232152 582210, 232150 582213, 231779 582697, 231355 583592, 231306 583716, 231305 583720, 231195 583690, 230847 583751))",9743,1,82.0183032401682,83.9287921869205,79.91071428571429,78.26482830385015,80.47708725674826,75.41025972347849,94.01609553478713,89.24193144858644,87.29706283306481,37.69574944071588,46.75615212527964,29.082774049217004,29.418344519015665,48.09843400447427,54.871220604703254,58.83668903803133,60.06711409395973,47.87472035794183
9744,"MULTIPOLYGON (((230207 581498, 229930 581348, 229969 581116, 230252 581082, 230207 581498)), ((230254 581082, 230270 581002, 229685 581019, 229591 581160, 228535 581280, 228200 581387, 227307 582083, 226982 580653, 227146 580489, 227143 580281, 226918 580066, 226920 579805, 228120 580212, 228401 580246, 228872 579893, 228930 579662, 229126 579625, 229819 579859, 230261 579509, 230415 579664, 230585 579994, 231577 580432, 231437 580958, 230254 581082)))",9744,4,54.044026712837,50.686116948943,59.38740079365079,42.57284079084287,46.47834274952919,57.00994960589223,47.2871235721703,61.15836877658244,54.058743338703685,32.742537313432834,26.212686567164177,43.88422035480859,25.52380952380953,21.548507462686565,33.58490566037736,29.383886255924168,42.61682242990654,33.30223880597015
9745,"POLYGON ((230587 583038, 229650 582783, 229243 582814, 229249 582598, 229069 582516, 228464 582712, 228342 582910, 228003 583140, 227780 583620, 227740 583874, 227558 583328, 227535 583099, 227307 582083, 228200 581387, 228535 581280, 229591 581160, 229685 581019, 230270 581002, 230254 581082, 230252 581082, 229969 581116, 229930 581348, 230207 581498, 230940 581523, 230769 582384, 230620 582762, 230587 583038))",9745,4,51.929260450160776,54.493756953888,50.173611111111114,66.35015608740895,51.60075329566855,63.98759529654994,56.81464174454829,51.4135601701276,56.71086875697112,29.19776119402985,31.62313432835821,27.450980392156865,55.23809523809524,27.33208955223881,41.13207547169811,41.51658767772512,27.38317757009346,37.77985074626866
9746,"POLYGON ((230808 583803, 231121 583794, 231195 583690, 231305 583720, 230882 584666, 230740 585066, 230452 585536, 230032 585870, 229688 585469, 229456 585125, 229227 585219, 229005 584931, 228528 585080, 228516 585279, 228002 585401, 227957 584727, 227893 584480, 227740 583874, 227780 583620, 228003 583140, 228342 582910, 228464 582712, 229069 582516, 229249 582598, 229243 582814, 229650 582783, 230587 583038, 230603 583346, 230885 583562, 230847 583751, 230808 583803))",9746,3,65.73089290131091,58.70935838793423,74.06994047619048,54.539542143600414,54.55116133082235,45.600206745057505,33.57995846313603,77.38303727795846,63.11810633287893,45.414847161572055,35.58951965065502,58.406113537117896,40.19933554817276,29.475982532751093,27.27272727272727,12.334801762114536,64.8471615720524,44.10480349344978
9747,"MULTIPOLYGON (((232206 584000, 232184 584048, 232140 584257, 232181 584053, 232176 584045, 232093 584022, 232017 583992, 232014 583996, 231994 584053, 231838 584005, 231872 583876, 232213 583971, 232206 584000)), ((231088 584780, 230882 584666, 231305 583720, 231872 583876, 231838 584005, 231994 584053, 232017 583992, 232093 584022, 232176 584045, 232181 584053, 232139 584261, 232184 584048, 232206 584000, 232213 583971, 232670 584121, 232606 584290, 232434 584403, 232376 584628, 232470 584933, 231374 585460, 231507 585263, 231376 584793, 231088 584780)), ((229813 586218, 229919 585972, 230452 585536, 230740 585066, 230882 584666, 231088 584780, 231376 584793, 231507 585263, 231374 585460, 229813 586218)))",9747,4,37.991590403165965,43.78786005686735,28.422619047619047,49.115504682622266,6.541117388575016,84.76547357539734,0.0,63.68526394796097,58.470690296195315,13.805970149253731,19.58955223880597,9.056956115779643,32.095238095238095,1.1194029850746268,70.75471698113208,0.0,47.00934579439252,39.73880597014926
9749,"POLYGON ((225536 577250, 225769 577327, 225921 577509, 226170 577642, 226439 577565, 226739 577800, 227173 578016, 227454 577880, 227937 578175, 228811 578581, 229235 578610, 229339 578762, 229372 578818, 229408 578922, 229420 579071, 229368 579263, 229285 579390, 229126 579625, 228930 579662, 228872 579893, 228401 580246, 228120 580212, 226920 579805, 226022 579418, 225873 579387, 225745 578781, 225564 578414, 225054 578081, 225238 577910, 225370 577287, 225536 577250))",9749,5,2.4610437793717534,4.1043392261095315,1.3268849206349207,23.959417273673257,0.0,0.0,0.0,3.2524393294971228,6.233734043871608,4.947982745496067,8.24245498351509,2.6020408163265305,44.41037078338445,0.0,0.0,0.0,6.4901349948078915,12.359836901121303
9751,"POLYGON ((238479 578469, 238336 578624, 236349 579570, 236269 579543, 235779 579365, 235975 578892, 235496 578706, 235672 578506, 235535 578380, 235542 577936, 235674 577916, 236014 577662, 236230 577076, 236666 576597, 236890 576037, 236910 575805, 237127 575502, 237312 575652, 237489 575363, 237457 575194, 237711 575127, 237805 574741, 237742 574410, 237995 574425, 238226 574340, 238332 574085, 238332 574086, 238280 574714, 238100 575147, 237297 577240, 237508 577861, 237659 578044, 238115 578393, 238479 578469))",9751,3,87.12589661142715,78.88490542712326,93.62599206349206,60.91311134235172,75.19146264908977,90.15376663651634,88.46053997923157,85.63922942206655,82.7983641095551,80.34934497816593,67.46724890829694,94.75982532751092,50.94130675526024,61.8995633187773,80.94194961664842,88.54625550660793,78.60262008733623,74.34497816593887
9752,"POLYGON ((237742 574410, 237805 574741, 237711 575127, 237457 575194, 237489 575363, 237312 575652, 237127 575502, 236910 575805, 236890 576037, 236666 576597, 236230 577076, 236014 577662, 235674 577916, 235542 577936, 235535 578380, 235672 578506, 235496 578706, 235139 578551, 234950 578440, 234369 578214, 234261 578255, 234457 578017, 234077 578024, 233847 578186, 233282 577899, 233195 578097, 232659 577847, 232628 577760, 233381 576487, 233471 576131, 233694 575190, 234874 575865, 234849 575762, 235015 575310, 235262 575058, 235102 574842, 235296 574219, 235328 573909, 236178 573747, 236594 573198, 236712 573148, 236701 573281, 237226 573428, 236943 574016, 236924 574447, 237135 574499, 237250 574324, 237685 574325, 237742 574410))",9752,4,79.3346524857779,78.7983681542836,82.13045634920636,86.40738813735692,79.00816070307596,53.223930740405734,74.35098650051921,79.7723292469352,79.17957615565744,77.98507462686567,72.01492537313433,86.9281045751634,90.57142857142856,71.0820895522388,30.09433962264151,73.45971563981043,73.45794392523365,73.88059701492537
9753,"POLYGON ((238143 575200, 238196 575249, 238081 575681, 238213 575834, 238194 576047, 238286 576319, 238184 576367, 238579 576919, 239034 577967, 239231 578194, 238724 578438, 238479 578469, 238115 578393, 237659 578044, 237508 577861, 237297 577240, 238100 575147, 238143 575200))",9753,4,56.87608211723967,50.686116948943,64.47172619047619,23.959417273673257,47.59573132454488,66.7528104406254,64.69366562824507,53.952964723542664,53.054901474780024,36.473880597014926,26.212686567164177,55.46218487394958,10.285714285714285,22.294776119402982,43.86792452830189,54.59715639810426,31.68224299065421,31.343283582089555
9755,"MULTIPOLYGON (((238535 575385, 238378 575364, 238425 574993, 238280 574714, 238405 574177, 238608 574161, 238581 574389, 238611 574487, 238393 574524, 238407 574679, 238595 574524, 238685 574677, 238729 574828, 238535 575385)), ((238585 574515, 238611 574487, 238581 574389, 238608 574161, 238332 574086, 238332 574085, 238324 573739, 238713 573328, 238848 573257, 239319 572811, 239408 572598, 239815 572886, 239926 572720, 240216 572933, 240102 573097, 240694 573579, 241189 574094, 241420 574090, 241892 574240, 242034 574001, 241920 574303, 242174 574534, 242081 574949, 241702 575643, 241463 575837, 241364 576080, 240944 576319, 240692 576598, 240423 576652, 240245 576856, 240116 577412, 239906 577870, 239881 577912, 239231 578194, 239034 577967, 238579 576919, 238184 576367, 238286 576319, 238194 576047, 238213 575834, 238081 575681, 238196 575249, 238143 575200, 238307 574861, 238425 574993, 238378 575364, 238535 575385, 238729 574828, 238685 574677, 238595 574524, 238585 574515)))",9755,5,30.10140984417512,24.3046112003956,37.4875992063492,23.959417273673257,16.208411801632142,21.566093810569843,33.57995846313603,31.048286214660997,29.19816581980419,57.26972849530576,46.1577479076845,70.10204081632652,44.41037078338445,31.580324437467297,40.03317666574509,61.53203342618384,57.71028037383178,54.20489296636085
9756,"POLYGON ((237742 574410, 237685 574325, 237250 574324, 237135 574499, 236924 574447, 236943 574016, 237226 573428, 236701 573281, 236712 573148, 237128 572789, 237083 572470, 237284 572500, 237442 572352, 237445 572163, 237605 571990, 237712 571665, 238018 571388, 238112 571018, 238241 571008, 238412 571128, 238540 571543, 238703 571471, 238966 571802, 239300 572075, 239505 572156, 239308 572503, 239408 572598, 239319 572811, 238848 573257, 238713 573328, 238324 573739, 238332 574085, 238226 574340, 237995 574425, 237742 574410))",9756,5,41.13282216176107,34.12041043392261,49.73958333333333,23.959417273673257,31.989956057752668,32.704483783434554,47.2871235721703,35.851888916687514,35.61779650514314,75.79294595280386,63.70783667258433,87.88265306122449,44.41037078338445,60.544217687074834,56.92562897428809,81.03064066852367,65.83592938733126,64.98470948012233
9761,"POLYGON ((236712 573148, 236594 573198, 236178 573747, 235328 573909, 235296 574219, 234841 574003, 234740 573882, 234431 573721, 234142 573400, 233239 573386, 233152 573690, 232968 573678, 232372 573502, 232415 573211, 232134 573131, 232134 572513, 232051 572101, 232203 571545, 232444 571153, 232507 570865, 232686 570671, 232790 570193, 233817 570565, 236049 571377, 236123 571283, 236448 571475, 237080 571978, 237445 572163, 237442 572352, 237284 572500, 237083 572470, 237128 572789, 236712 573148))",9761,4,70.54167697254515,70.88638892322908,71.54017857142857,64.46409989594173,68.5624607658506,77.32265150536244,72.6246105919003,78.10858143607706,73.78857355310447,62.68656716417911,58.48880597014925,70.58823529411765,51.90476190476191,51.11940298507462,59.81132075471698,69.95260663507109,70.18691588785046,64.36567164179104
9765,"POLYGON ((233471 576131, 233106 576071, 233063 576289, 232206 576170, 232138 575800, 232243 575429, 231961 575238, 231962 574993, 231717 574496, 231902 574250, 232018 573799, 231918 573484, 232134 573131, 232415 573211, 232372 573502, 232968 573678, 233152 573690, 233239 573386, 234142 573400, 234431 573721, 234740 573882, 234841 574003, 235296 574219, 235102 574842, 235262 575058, 235015 575310, 234849 575762, 234874 575865, 233694 575190, 233471 576131))",9765,4,65.37224833044769,60.019779948077634,72.13541666666666,49.115504682622266,57.175141242937855,57.00994960589223,62.149532710280376,71.16587440580435,63.11810633287893,52.05223880597016,39.73880597014926,71.98879551820728,32.095238095238095,33.582089552238806,33.58490566037736,50.33175355450237,57.757009345794394,45.05597014925373
9766,"POLYGON ((232628 577760, 232189 577500, 232037 577798, 231676 578098, 231343 579332, 231407 579374, 231154 579402, 230415 579664, 230261 579509, 230171 579427, 230306 579186, 230239 578305, 230246 578024, 230550 577140, 230681 577158, 230697 577416, 231053 577539, 231337 577193, 231464 576953, 231439 576804, 231674 576573, 231810 576113, 231842 575648, 231713 575517, 231961 575238, 232243 575429, 232138 575800, 232206 576170, 233063 576289, 233106 576071, 233471 576131, 233381 576487, 232628 577760))",9766,5,54.971555775414295,37.35937693163555,70.37450396825396,51.925078043704474,27.29441305712492,15.221604858508853,50.75285565939771,46.334751063297475,44.35493865410832,92.26084750063436,68.55186406289627,98.80102040816328,82.93838862559242,52.38095238095239,29.029582526956045,85.04178272980502,81.12668743509866,77.95616717635066
9771,"POLYGON ((233054 589804, 233130 591360, 231847 591068, 231908 590780, 231450 590940, 231056 590872, 230518 590978, 230344 590682, 230319 590491, 230110 590483, 229973 590357, 229819 590445, 229478 590494, 229426 589803, 229659 590037, 230332 590008, 233054 589804))",9771,5,25.94607964382884,24.3046112003956,29.724702380952383,34.65140478668054,17.991211550533585,37.49838480423827,27.12876427829699,20.740555416562422,28.144751518155903,49.86044151230652,46.1577479076845,56.76020408163265,61.750766657373845,34.903192046049185,63.56096212330661,50.64066852367688,39.51194184839045,52.31906218144751
9773,"POLYGON ((233130 591360, 233205 592613, 233207 592626, 232632 592477, 230771 592059, 230602 592058, 230584 591761, 230382 591518, 230226 591444, 230014 591485, 229855 591676, 229611 591679, 229511 591422, 229594 591195, 229171 591029, 229478 590494, 229819 590445, 229973 590357, 230110 590483, 230319 590491, 230344 590682, 230518 590978, 231056 590872, 231450 590940, 231908 590780, 231847 591068, 233130 591360))",9773,5,3.2772693544397726,4.1043392261095315,2.951388888888889,17.156607700312172,6.541117388575016,0.0,0.0,0.0,2.8008427314413185,6.571936056838366,8.24245498351509,5.790816326530612,32.36688040144968,13.134484563055992,0.0,0.0,0.0,5.479102956167177
9774,"POLYGON ((233054 589804, 230332 590008, 229659 590037, 229426 589803, 229507 589335, 229336 589044, 229355 588715, 229695 587716, 229674 587510, 229812 586251, 229986 586167, 230523 586364, 230762 586281, 230885 586140, 231045 586351, 231382 586402, 231546 586509, 231868 586591, 231757 587004, 231983 586956, 232603 587116, 232772 587744, 232937 588242, 232997 588772, 233045 589590, 233054 589804))",9774,5,17.820925055651742,18.803313141303004,17.683531746031747,9.482310093652444,14.28750784682988,21.566093810569843,19.132917964693664,25.13134851138354,21.415293097038045,34.61050494798275,36.21607912756784,34.38775510204082,18.03735712294397,27.995813710099423,40.03317666574509,36.57381615598886,47.30010384215992,40.80020387359837
9781,"POLYGON ((239441 592091, 238963 592114, 238704 591999, 238317 592724, 237153 592700, 236677 593680, 236764 593893, 236479 594434, 236145 594456, 235922 594343, 236090 593894, 235802 593747, 235975 593178, 235649 593144, 233205 592613, 233130 591360, 233054 589804, 233045 589590, 233425 589552, 233445 589685, 233693 589758, 234841 589673, 234835 589938, 235342 589921, 235363 589301, 235920 589244, 236102 587950, 236041 587840, 236206 587779, 236843 587815, 237444 587895, 237826 588075, 238014 588279, 238120 588502, 238740 590111, 239180 591324, 239301 591526, 239441 592091))",9781,4,75.51323274795944,79.24341698603041,71.8998015873016,69.52393340270552,81.29315756434401,91.03243313089548,64.69366562824507,79.7723292469352,77.22146486553476,72.76119402985076,72.76119402985076,71.42857142857143,60.285714285714285,75.3731343283582,81.98113207547169,54.59715639810426,73.45794392523365,69.77611940298507
9784,"POLYGON ((236041 587840, 236102 587950, 235920 589244, 235363 589301, 235342 589921, 234835 589938, 234841 589673, 233693 589758, 233445 589685, 233425 589552, 233045 589590, 232997 588772, 232937 588242, 232772 587744, 233574 587861, 233604 587497, 234723 587655, 235153 587688, 235169 587544, 235535 587646, 235956 587701, 236041 587840))",9784,5,8.817709621568143,5.365310916058846,15.252976190476192,9.482310093652444,0.0,15.221604858508853,0.0,6.817613209907431,7.95637625480233,17.406749555950267,10.70251077859498,30.0,18.03735712294397,0.0,29.029582526956045,0.0,13.57736240913811,15.72375127420999
9785,"POLYGON ((238286 585691, 238323 586004, 238164 586632, 237644 587337, 238014 588279, 237826 588075, 237444 587895, 236843 587815, 236206 587779, 236041 587840, 235956 587701, 235535 587646, 235169 587544, 235153 587688, 234723 587655, 233604 587497, 233574 587861, 232772 587744, 232603 587116, 232683 586831, 233133 586846, 233241 586932, 233696 586985, 233727 586820, 234141 586769, 235113 586713, 235080 586129, 235321 586090, 236370 585926, 236375 585673, 237171 585694, 237239 585468, 238286 585691))",9785,5,28.951273806579277,22.82111509457288,36.84275793650794,23.959417273673257,21.60703075957313,27.510014213722705,27.12876427829699,20.740555416562422,23.807163217251208,55.290535397107334,43.54552371290895,69.13265306122449,44.41037078338445,41.784406070120355,49.40558473873376,50.64066852367688,39.51194184839045,45.00509683995922
9791,"POLYGON ((243286 589374, 242827 589795, 242562 590042, 242108 590592, 240840 589301, 241172 588657, 241321 587904, 240394 586933, 240873 586473, 241216 586868, 241774 586401, 241808 585991, 241887 585925, 242500 586307, 243106 586683, 243775 587112, 243297 587714, 243610 588163, 243540 588228, 244059 588958, 243877 589107, 243704 589106, 243286 589374))",9791,4,53.240168191936675,54.493756953888,53.273809523809526,49.115504682622266,55.58066541117389,69.23375113063703,47.2871235721703,53.952964723542664,53.52583963316396,31.156716417910445,31.62313432835821,31.559290382819793,32.095238095238095,31.80970149253731,46.320754716981135,29.383886255924168,31.68224299065421,32.276119402985074
9792,"POLYGON ((247394 589397, 247160 589787, 247369 589921, 247195 590239, 247364 590368, 246834 591062, 246578 590734, 246226 591217, 246064 591126, 245719 591579, 245494 592092, 244961 591726, 244606 591669, 244475 591821, 244129 591829, 243925 591601, 243665 591098, 243885 590933, 243708 590725, 243704 590569, 243400 590297, 243253 590237, 242827 589795, 243286 589374, 243527 589626, 244310 590568, 244860 590604, 245144 590338, 245011 590261, 244864 590006, 245310 589807, 245382 589581, 245299 589436, 245064 589310, 244896 588938, 245396 588580, 245553 588756, 245550 588991, 245975 588523, 247394 589397))",9792,5,22.112292851842692,22.82111509457288,21.465773809523807,29.812695109261185,21.60703075957313,15.221604858508853,10.033748701973002,27.107830873154864,23.807163217251208,42.65414869322507,43.54552371290895,41.454081632653065,54.22358516866462,41.784406070120355,29.029582526956045,19.55431754874652,50.77881619937694,45.00509683995922
9793,"POLYGON ((245694 592559, 245439 592571, 245345 592468, 245014 592673, 244692 592499, 244632 592178, 244532 592146, 244475 591821, 244606 591669, 244961 591726, 245494 592092, 245761 592331, 245694 592559))",9793,5,6.17116002968093,7.763629620472247,4.78670634920635,29.812695109261185,9.50408035153798,0.0,0.0,0.0,6.233734043871608,12.38264399898503,15.369008369261984,9.464285714285714,54.22358516866462,18.969126111983257,0.0,0.0,0.0,12.359836901121303
9794,"POLYGON ((244129 591829, 243882 591991, 243083 592279, 241843 590902, 242108 590592, 242562 590042, 242827 589795, 243253 590237, 243400 590297, 243704 590569, 243708 590725, 243885 590933, 243665 591098, 243925 591601, 244129 591829))",9794,5,0.0,0.0,1.3268849206349207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6020408163265305,0.0,0.0,0.0,0.0,0.0,0.0
9795,"POLYGON ((245975 588523, 245550 588991, 245553 588756, 245396 588580, 244896 588938, 245064 589310, 245299 589436, 245382 589581, 245310 589807, 244864 590006, 245011 590261, 245144 590338, 244860 590604, 244310 590568, 243527 589626, 243286 589374, 243704 589106, 243877 589107, 244059 588958, 243540 588228, 243610 588163, 243297 587714, 243775 587112, 244702 587778, 245457 588202, 245975 588523))",9795,5,13.43062082611922,14.785511188033132,12.189980158730158,34.65140478668054,6.541117388575016,15.221604858508853,10.033748701973002,15.32399299474606,18.949064320237948,26.389241309312357,28.759827542480345,24.056122448979593,61.750766657373845,13.134484563055992,29.029582526956045,19.55431754874652,29.646936656282453,36.34046890927625
9796,"POLYGON ((239477 592078, 239441 592091, 239301 591526, 239180 591324, 238740 590111, 239312 590085, 239786 590685, 239894 590617, 240588 589800, 240840 589301, 242108 590592, 241843 590902, 241634 591044, 241293 591384, 240729 591692, 240440 591733, 239870 591895, 239477 592078))",9796,5,8.137521642344794,5.365310916058846,13.901289682539684,0.0,9.50408035153798,15.221604858508853,0.0,0.0,2.8008427314413185,16.08728749048465,10.70251077859498,27.39795918367347,0.0,18.969126111983257,29.029582526956045,0.0,0.0,5.479102956167177
9797,"POLYGON ((240840 589301, 240588 589800, 239894 590617, 239786 590685, 239312 590085, 238740 590111, 238120 588502, 238014 588279, 237644 587337, 238164 586632, 238323 586004, 238286 585691, 238373 585453, 238921 586084, 239678 586902, 239620 587004, 239928 587335, 240394 586933, 241321 587904, 241172 588657, 240840 589301))",9797,5,19.799653722483303,18.803313141303004,22.780257936507937,9.482310093652444,16.208411801632142,8.424861093164491,10.033748701973002,29.034275706780083,20.16358904449126,38.31514843948237,36.21607912756784,43.92857142857143,18.03735712294397,31.580324437467297,16.36715510091236,19.55431754874652,54.17964693665627,38.53211009174312
